pts,elo_i,elo_n,win_equiv,opp_pts,opp_elo_i,opp_elo_n,forecast
103,1576.5802,1579.7024,49.206676,97,1471.5389,1468.4167,0.76500398
97,1471.5389,1468.4167,37.653088,103,1576.5802,1579.7024,0.23499602
102,1465.9431,1472.7365,38.103573,100,1469.4802,1462.6869,0.35525763
100,1469.4802,1462.6869,37.056812,102,1465.9431,1472.7365,0.64474237
96,1423.2653,1416.6896,32.351482,99,1476.9243,1483.5,0.56629729
99,1476.9243,1483.5,39.228889,96,1423.2653,1416.6896,0.43370271
68,1551.1898,1515.7281,42.607552,86,1329.3584,1364.8201,0.86443335
86,1329.3584,1364.8201,27.322943,68,1551.1898,1515.7281,0.13556665
122,1444.6105,1452.5531,36.006508,118,1411.103,1403.1604,0.40546095
118,1411.103,1403.1604,31.00584,122,1444.6105,1452.5531,0.59453905
83,1390.2389,1385.7205,29.304798,97,1522.2345,1526.7529,0.20825535
97,1522.2345,1526.7529,43.760643,83,1390.2389,1385.7205,0.79174465
117,1565.5461,1561.6694,47.375275,120,1556.5442,1560.4209,0.37195784
120,1556.5442,1560.4209,47.24741,117,1565.5461,1561.6694,0.62804216
111,1507.7858,1517.683,42.812248,99,1565.6235,1555.7263,0.56038022
99,1565.6235,1555.7263,46.765545,111,1507.7858,1517.683,0.43961978
72,1542.4692,1535.4802,44.670429,82,1540.1288,1547.1178,0.36304468
82,1540.1288,1547.1178,45.8778,72,1542.4692,1535.4802,0.63695532
99,1554.2531,1544.2122,45.577065,108,1645.7352,1655.7761,0.51225567
108,1645.7352,1655.7761,56.491222,99,1554.2531,1544.2122,0.48774433
93,1619.6793,1624.8658,53.632278,85,1385.7205,1380.5339,0.68376511
85,1385.7205,1380.5339,28.806934,93,1619.6793,1624.8658,0.31623489
110,1506.8728,1500.322,40.992344,113,1561.6694,1568.2202,0.56468827
113,1561.6694,1568.2202,48.044003,110,1506.8728,1500.322,0.43531173
86,1526.7529,1519.3704,42.988865,95,1496.8402,1504.2228,0.40048259
95,1496.8402,1504.2228,41.401501,86,1526.7529,1519.3704,0.59951741
90,1403.1604,1395.4688,30.250681,97,1526.9371,1534.6288,0.46583584
97,1526.9371,1534.6288,44.581814,90,1403.1604,1395.4688,0.53416419
107,1655.7761,1659.9961,56.869129,98,1364.8201,1360.6001,0.75011605
98,1364.8201,1360.6001,26.930971,107,1655.7761,1659.9961,0.24988393
99,1479.1216,1488.1976,39.720963,87,1515.7281,1506.6521,0.59023136
87,1515.7281,1506.6521,41.656284,99,1479.1216,1488.1976,0.40976864
96,1385.5455,1383.5787,29.098743,101,1560.4209,1562.3877,0.17046863
101,1560.4209,1562.3877,47.448772,96,1385.5455,1383.5787,0.82953137
97,1555.7263,1558.6664,47.06752,94,1504.2228,1501.2827,0.70518756
94,1504.2228,1501.2827,41.093117,97,1555.7263,1558.6664,0.29481244
107,1624.8658,1632.9572,54.395477,80,1517.683,1509.5917,0.76721299
80,1517.683,1509.5917,41.964512,107,1624.8658,1632.9572,0.23278701
113,1494.2531,1499.2813,40.883171,109,1535.4802,1530.452,0.58378327
109,1535.4802,1530.452,44.146645,113,1494.2531,1499.2813,0.41621673
88,1462.6869,1458.2018,36.591228,93,1472.7365,1477.2216,0.34671819
93,1472.7365,1477.2216,38.572052,88,1462.6869,1458.2018,0.65328181
101,1579.7024,1574.8517,48.717052,105,1547.1178,1551.9685,0.40418094
105,1547.1178,1551.9685,46.378651,101,1579.7024,1574.8517,0.59581906
101,1483.5,1493.3677,40.262943,86,1505.3374,1495.4697,0.61062497
86,1505.3374,1495.4697,40.483387,101,1483.5,1493.3677,0.38937503
97,1574.9766,1585.105,49.749146,87,1468.4167,1458.2883,0.50943923
87,1468.4167,1458.2883,36.600204,97,1574.9766,1585.105,0.4905608
92,1380.5339,1389.2896,29.649605,83,1452.5531,1443.7975,0.5401808
83,1452.5531,1443.7975,35.104321,92,1380.5339,1389.2896,0.4598192
98,1411.7352,1409.7523,31.65884,103,1585.105,1587.0879,0.17169768
103,1585.105,1587.0879,49.947453,98,1411.7352,1409.7523,0.82830232
115,1499.2813,1507.0841,41.701588,112,1500.322,1492.5192,0.35855591
112,1500.322,1492.5192,40.173969,115,1499.2813,1507.0841,0.64144409
86,1534.6288,1538.3939,44.973404,82,1509.5917,1505.8265,0.6725567
82,1509.5917,1505.8265,41.569706,86,1534.6288,1538.3939,0.3274433
85,1574.8517,1556.6641,46.861931,95,1488.1976,1506.3853,0.74544549
95,1488.1976,1506.3853,41.6283,85,1574.8517,1556.6641,0.25455451
98,1458.2018,1462.4188,37.028954,94,1458.2883,1454.0713,0.63995022
94,1458.2883,1454.0713,36.163471,98,1458.2018,1462.4188,0.36004978
107,1416.6896,1425.9169,33.280773,89,1395.4688,1386.2415,0.66770053
89,1395.4688,1386.2415,29.355021,107,1416.6896,1425.9169,0.33229947
96,1519.3704,1523.2391,43.39352,91,1477.2216,1473.3528,0.69386989
91,1477.2216,1473.3528,38.167908,96,1519.3704,1523.2391,0.30613011
92,1568.2202,1572.7915,48.5084,83,1493.3677,1488.7964,0.73234093
83,1493.3677,1488.7964,39.78371,92,1568.2202,1572.7915,0.26765907
97,1506.6521,1500.0828,40.967247,100,1360.6001,1367.1694,0.56588876
100,1360.6001,1367.1694,27.542395,97,1506.6521,1500.0828,0.43411127
110,1562.3877,1575.2119,48.753494,101,1544.2122,1531.3879,0.38437498
101,1544.2122,1531.3879,44.244225,110,1562.3877,1575.2119,0.61562502
106,1659.9961,1664.8376,57.298824,86,1495.4697,1490.6282,0.82094103
86,1495.4697,1490.6282,39.975716,106,1659.9961,1664.8376,0.17905897
87,1558.6664,1546.951,45.860558,95,1383.5787,1395.2941,0.60640824
95,1383.5787,1395.2941,30.23362,87,1558.6664,1546.951,0.39359176
93,1395.2941,1391.3428,29.848761,97,1409.7523,1413.7036,0.34099245
97,1409.7523,1413.7036,32.052692,93,1395.2941,1391.3428,0.65900755
77,1443.7975,1413.4388,32.026245,101,1386.2415,1416.6001,0.7123788
101,1386.2415,1416.6001,32.342514,77,1443.7975,1413.4388,0.2876212
140,1507.0841,1513.9604,42.422382,129,1492.5192,1485.6428,0.65914553
129,1492.5192,1485.6428,39.453293,140,1507.0841,1513.9604,0.34085447
95,1389.2896,1386.8901,29.417604,104,1587.0879,1589.4873,0.15261132
104,1587.0879,1589.4873,50.186832,95,1389.2896,1386.8901,0.84738868
87,1546.951,1537.559,44.886627,97,1473.3528,1482.7449,0.4620778
97,1473.3528,1482.7449,39.149837,87,1546.951,1537.559,0.5379222
80,1505.8265,1496.6709,40.609367,95,1501.2827,1510.4384,0.36598277
95,1501.2827,1510.4384,42.053268,80,1505.8265,1496.6709,0.63401723
107,1523.2391,1530.2803,44.128735,104,1490.6282,1483.587,0.40421754
104,1490.6282,1483.587,39.238003,107,1523.2391,1530.2803,0.59578246
79,1488.7964,1474.8937,38.328812,86,1425.9169,1439.8196,0.7186166
86,1425.9169,1439.8196,34.696293,79,1488.7964,1474.8937,0.2813834
108,1530.452,1518.1351,42.859581,123,1454.0713,1466.3882,0.46606141
123,1454.0713,1466.3882,37.441807,108,1530.452,1518.1351,0.53393859
99,1572.7915,1576.4614,48.879799,93,1500.0828,1496.4128,0.72991502
93,1500.0828,1496.4128,40.582302,99,1572.7915,1576.4614,0.27008498
92,1664.8376,1656.323,56.540371,95,1632.9572,1641.4718,0.68117243
95,1632.9572,1641.4718,55.187523,92,1664.8376,1656.323,0.31882757
109,1531.3879,1543.9442,45.549309,100,1506.3853,1493.829,0.39371586
100,1506.3853,1493.829,40.311317,109,1531.3879,1543.9442,0.60628414
108,1551.9685,1547.3269,45.899422,114,1575.2119,1579.8535,0.32972127
114,1575.2119,1579.8535,49.221893,108,1551.9685,1547.3269,0.67027873
93,1386.8901,1377.0377,28.473528,102,1483.587,1493.4395,0.50475341
102,1483.587,1493.4395,40.27047,93,1386.8901,1377.0377,0.49524659
108,1537.559,1543.4181,45.494789,95,1466.3882,1460.5291,0.72816616
95,1466.3882,1460.5291,36.83268,108,1537.559,1543.4181,0.27183384
85,1641.4718,1644.8733,55.500648,73,1474.8937,1471.4922,0.82267064
73,1474.8937,1471.4922,37.973736,85,1641.4718,1644.8733,0.17732936
78,1579.8535,1567.8605,48.007374,91,1485.6428,1497.6359,0.4916693
91,1485.6428,1497.6359,40.710583,78,1579.8535,1567.8605,0.5083307
76,1510.4384,1504.7208,41.453739,85,1538.3939,1544.1115,0.32375431
85,1538.3939,1544.1115,45.566631,76,1510.4384,1504.7208,0.67624569
111,1413.4388,1432.9739,33.997139,98,1462.4188,1442.8838,0.29784149
98,1462.4188,1442.8838,35.01049,111,1413.4388,1432.9739,0.70215851
96,1556.6641,1547.0149,45.867157,104,1439.8196,1449.4688,0.5242222
104,1439.8196,1449.4688,35.688084,96,1556.6641,1547.0149,0.4757778
106,1518.1351,1529.0844,44.00399,95,1416.6001,1405.6509,0.50220907
95,1416.6001,1405.6509,31.251936,106,1518.1351,1529.0844,0.49779093
98,1530.2803,1536.2968,44.755375,79,1413.7036,1407.6871,0.77673078
79,1413.7036,1407.6871,31.453705,98,1530.2803,1536.2968,0.22326922
85,1367.1694,1362.6385,27.119955,105,1543.9442,1548.4751,0.16892803
105,1543.9442,1548.4751,46.018101,85,1367.1694,1362.6385,0.83107197
111,1496.6709,1490.1785,39.928574,115,1589.4873,1595.9797,0.51033658
115,1589.4873,1595.9797,50.831207,111,1496.6709,1490.1785,0.48966342
103,1513.9604,1524.3073,43.505161,88,1547.0149,1536.6681,0.59516752
88,1547.0149,1536.6681,44.793999,103,1513.9604,1524.3073,0.40483248
99,1547.3269,1551.4049,46.320538,93,1496.4128,1492.3348,0.7044816
93,1496.4128,1492.3348,40.154644,99,1547.3269,1551.4049,0.2955184
101,1362.6385,1353.0955,26.241093,119,1576.4614,1586.0045,0.34181482
119,1576.4614,1586.0045,49.839161,101,1362.6385,1353.0955,0.65818518
78,1493.829,1481.0049,38.967728,98,1656.323,1669.1471,0.41102141
98,1656.323,1669.1471,57.677753,78,1493.829,1481.0049,0.58897859
83,1482.7449,1473.3168,38.164146,92,1391.3428,1400.7709,0.48762918
92,1391.3428,1400.7709,30.770437,83,1482.7449,1473.3168,0.51237082
93,1644.8733,1646.8047,55.677593,87,1449.4688,1447.5374,0.8455981
87,1449.4688,1447.5374,35.489021,93,1644.8733,1646.8047,0.1544019
102,1669.1471,1656.7271,56.576653,111,1497.6359,1510.0559,0.60148388
111,1497.6359,1510.0559,42.013176,102,1669.1471,1656.7271,0.39851612
103,1493.4395,1500.1191,40.971062,91,1460.5291,1453.8494,0.68245864
91,1460.5291,1453.8494,36.140518,103,1493.4395,1500.1191,0.31754136
75,1567.8605,1549.2152,46.094555,88,1536.2968,1554.942,0.6807763
88,1536.2968,1554.942,46.684879,75,1567.8605,1549.2152,0.3192237
85,1405.6509,1400.2703,30.72121,102,1529.0844,1534.465,0.21649897
102,1529.0844,1534.465,44.564762,85,1405.6509,1400.2703,0.78350103
108,1504.7208,1521.8499,43.24826,96,1524.3073,1507.1782,0.33439022
96,1524.3073,1507.1782,41.711456,108,1504.7208,1521.8499,0.66560978
82,1544.1115,1547.6571,45.933559,75,1447.5374,1443.9917,0.75612879
75,1447.5374,1443.9917,35.124271,82,1544.1115,1547.6571,0.24387121
109,1442.8838,1454.5519,36.213188,105,1551.4049,1539.7368,0.23141402
105,1551.4049,1539.7368,45.1129,109,1442.8838,1454.5519,0.76858598
92,1492.3348,1480.4855,38.913383,96,1377.0377,1388.8871,0.77545083
96,1377.0377,1388.8871,29.610636,92,1492.3348,1480.4855,0.22454917
94,1400.7709,1425.4594,33.234493,77,1471.4922,1446.8037,0.27234632
77,1471.4922,1446.8037,35.413475,94,1400.7709,1425.4594,0.72765368
105,1473.3168,1481.7321,39.043823,97,1353.0955,1344.6802,0.52906799
97,1353.0955,1344.6802,25.478777,105,1473.3168,1481.7321,0.47093201
80,1536.6681,1528.9207,43.986912,93,1548.4751,1556.2225,0.34443033
93,1548.4751,1556.2225,46.816559,80,1536.6681,1528.9207,0.65556967
95,1407.6871,1405.8593,31.272562,96,1490.1785,1492.0063,0.25912821
96,1490.1785,1492.0063,40.120201,95,1407.6871,1405.8593,0.74087179
99,1405.8593,1411.8718,31.869884,90,1388.8871,1382.8745,0.66225195
90,1388.8871,1382.8745,29.031134,99,1405.8593,1411.8718,0.33774805
103,1432.9739,1426.2633,33.31583,106,1480.4855,1487.196,0.57496744
106,1480.4855,1487.196,39.616013,103,1432.9739,1426.2633,0.42503256
101,1400.2703,1411.405,31.82336,98,1543.4181,1532.2833,0.19786829
98,1543.4181,1532.2833,44.33754,101,1400.2703,1411.405,0.80213171
117,1646.8047,1650.2225,55.989178,98,1425.4594,1422.0415,0.86410511
98,1425.4594,1422.0415,32.889416,117,1646.8047,1650.2225,0.13589489
106,1510.0559,1502.7682,41.248932,108,1481.7321,1489.0198,0.67670965
108,1481.7321,1489.0198,39.807125,106,1510.0559,1502.7682,0.32329035
90,1521.8499,1513.1538,42.337864,105,1528.9207,1537.6167,0.35061222
105,1528.9207,1537.6167,44.892628,90,1521.8499,1513.1538,0.64938778
102,1586.0045,1592.1671,50.453403,91,1547.6571,1541.4945,0.68920213
91,1547.6571,1541.4945,45.295334,102,1586.0045,1592.1671,0.31079787
94,1554.942,1566.3341,47.851837,84,1481.0049,1469.6128,0.46256274
84,1481.0049,1469.6128,37.77774,94,1554.942,1566.3341,0.53743726
83,1549.2152,1558.5469,47.05526,75,1656.7271,1647.3954,0.48919126
75,1656.7271,1647.3954,55.731583,83,1549.2152,1558.5469,0.51080871
102,1558.5469,1542.7278,45.423237,132,1539.7368,1555.5559,0.38523966
132,1539.7368,1555.5559,46.748024,102,1558.5469,1542.7278,0.61476034
87,1595.9797,1600.8854,51.31472,85,1500.1191,1495.2135,0.49404317
85,1500.1191,1495.2135,40.456512,87,1595.9797,1600.8854,0.50595683
95,1411.8718,1401.6732,30.859247,106,1532.2833,1542.4819,0.47065923
106,1532.2833,1542.4819,45.397747,95,1411.8718,1401.6732,0.52934074
109,1650.2225,1656.9719,56.598625,90,1556.2225,1549.4731,0.75338608
90,1556.2225,1549.4731,46.121193,109,1650.2225,1656.9719,0.24661392
100,1411.405,1409.0621,31.590229,108,1600.8854,1603.2283,0.15890706
108,1600.8854,1603.2283,51.544579,100,1411.405,1409.0621,0.84109294
106,1507.1782,1521.8291,43.24609,92,1443.9917,1429.3408,0.44721854
92,1443.9917,1429.3408,33.627762,106,1507.1782,1521.8291,0.55278146
108,1446.8037,1440.9569,34.812824,111,1534.465,1540.3118,0.51774943
111,1534.465,1540.3118,45.172592,108,1446.8037,1440.9569,0.48225057
122,1592.1671,1594.8048,50.714966,116,1454.5519,1451.9142,0.79702824
116,1454.5519,1451.9142,35.940495,122,1592.1671,1594.8048,0.20297176
91,1566.3341,1569.2557,48.149368,89,1344.6802,1341.7585,0.66825342
89,1344.6802,1341.7585,25.216976,91,1566.3341,1569.2557,0.33174655
105,1469.6128,1473.1176,38.143353,103,1489.0198,1485.515,0.61394626
103,1489.0198,1485.515,39.439907,105,1469.6128,1473.1176,0.38605374
106,1422.0415,1426.3362,33.323204,102,1426.2633,1421.9686,0.63444728
102,1426.2633,1421.9686,32.882072,106,1422.0415,1426.3362,0.36555272
121,1492.0063,1496.6075,40.602722,109,1382.8745,1378.2733,0.7692107
109,1382.8745,1378.2733,28.591152,121,1492.0063,1496.6075,0.2307893
112,1540.3118,1548.6234,46.033424,94,1496.6075,1488.2959,0.69576848
94,1496.6075,1488.2959,39.731262,112,1540.3118,1548.6234,0.30423152
121,1521.8291,1531.0841,44.212551,101,1485.515,1476.26,0.68668938
101,1485.515,1476.26,38.471558,121,1521.8291,1531.0841,0.31331062
115,1451.9142,1463.1893,37.109035,110,1502.7682,1491.493,0.29559034
110,1502.7682,1491.493,40.066383,115,1451.9142,1463.1893,0.70440966
63,1542.4819,1532.2856,44.33778,81,1541.4945,1551.6908,0.36124557
81,1541.4945,1551.6908,46.350018,63,1542.4819,1532.2856,0.63875443
88,1537.6167,1524.7832,43.554897,97,1555.5559,1568.3894,0.61594689
97,1555.5559,1568.3894,48.061222,88,1537.6167,1524.7832,0.38405311
97,1513.1538,1507.2314,41.717037,98,1495.2135,1501.1359,0.66349739
98,1495.2135,1501.1359,41.077713,97,1513.1538,1507.2314,0.33650261
107,1453.8494,1449.8177,35.724083,112,1487.196,1491.2277,0.31699735
112,1487.196,1491.2277,40.038563,107,1453.8494,1449.8177,0.68300265
103,1426.3362,1433.7222,34.073364,100,1409.0621,1401.6761,0.38314778
100,1409.0621,1401.6761,30.859535,103,1426.3362,1433.7222,0.61685222
98,1549.4731,1547.4506,45.912209,100,1647.3954,1649.418,0.24244303
100,1647.3954,1649.418,55.916008,98,1549.4731,1547.4506,0.75755697
107,1473.1176,1470.7893,37.900417,109,1542.7278,1545.056,0.27361566
109,1542.7278,1545.056,45.664459,107,1473.1176,1470.7893,0.72638434
97,1378.2733,1391.8403,29.897108,89,1603.2283,1589.6613,0.32754746
89,1603.2283,1589.6613,50.204159,97,1378.2733,1391.8403,0.67245257
116,1524.7832,1540.2307,45.164181,91,1569.2557,1553.8082,0.57923692
91,1569.2557,1553.8082,46.568192,116,1524.7832,1540.2307,0.42076308
84,1449.8177,1433.5679,34.057644,95,1429.3408,1445.5907,0.66674972
95,1429.3408,1445.5907,35.288651,84,1449.8177,1433.5679,0.33325028
107,1401.6732,1414.3561,32.117897,96,1341.7585,1329.0757,0.44256717
96,1341.7585,1329.0757,24.098114,107,1401.6732,1414.3561,0.55743283
82,1421.9686,1416.4668,32.329155,100,1548.6234,1554.1252,0.21337008
100,1548.6234,1554.1252,46.600826,82,1421.9686,1416.4668,0.78662992
101,1568.3894,1573.9327,48.624035,87,1476.26,1470.7167,0.75137997
87,1476.26,1470.7167,37.892841,101,1568.3894,1573.9327,0.24862003
98,1401.6761,1410.9418,31.777214,90,1507.2314,1497.9658,0.49200597
90,1507.2314,1497.9658,40.74519,98,1401.6761,1410.9418,0.50799406
89,1547.4506,1539.8168,45.121201,92,1553.8082,1561.442,0.63159108
92,1553.8082,1561.442,47.351994,89,1547.4506,1539.8168,0.36840892
129,1649.418,1657.693,56.663269,89,1491.493,1483.218,0.81528676
89,1491.493,1483.218,39.199368,129,1649.418,1657.693,0.18471324
101,1545.056,1550.6144,46.238991,88,1463.1893,1457.631,0.74018085
88,1463.1893,1457.631,36.532055,101,1545.056,1550.6144,0.25981915
97,1656.9719,1644.6625,55.481297,106,1488.2959,1500.6053,0.59756535
106,1488.2959,1500.6053,41.022064,97,1656.9719,1644.6625,0.40243465
88,1329.0757,1343.0382,25.331459,85,1589.6613,1575.6987,0.11148143
85,1589.6613,1575.6987,48.802723,88,1329.0757,1343.0382,0.88851857
118,1551.6908,1561.7683,47.385395,90,1483.218,1473.1405,0.72508109
90,1483.218,1473.1405,38.145748,118,1551.6908,1561.7683,0.27491891
101,1540.2307,1543.7578,45.529995,97,1501.1359,1497.6088,0.69012296
97,1501.1359,1497.6088,40.707741,101,1540.2307,1543.7578,0.30987704
75,1491.2277,1479.3242,38.791904,92,1644.6625,1656.5659,0.42370176
92,1644.6625,1656.5659,56.562187,75,1491.2277,1479.3242,0.57629824
102,1539.8168,1529.9012,44.089207,127,1594.8048,1604.7203,0.29065955
127,1594.8048,1604.7203,51.69059,102,1539.8168,1529.9012,0.70934045
87,1414.3561,1407.441,31.429295,102,1470.7893,1477.7043,0.28894734
102,1470.7893,1477.7043,38.62252,87,1414.3561,1407.441,0.71105266
96,1416.4668,1411.3014,31.813034,98,1497.9658,1503.1312,0.52659988
98,1497.9658,1503.1312,41.28701,96,1416.4668,1411.3014,0.47340012
76,1391.8403,1383.8016,29.120159,96,1657.693,1665.7317,0.27793565
96,1657.693,1665.7317,57.377712,76,1391.8403,1383.8016,0.72206438
121,1554.1252,1561.6792,47.376274,94,1433.5679,1426.0139,0.78067946
94,1433.5679,1426.0139,33.290592,121,1554.1252,1561.6792,0.21932054
95,1532.2856,1534.9244,44.612591,91,1433.7222,1431.0834,0.75823426
91,1433.7222,1431.0834,33.804779,95,1532.2856,1534.9244,0.24176574
98,1407.441,1416.6648,32.348999,96,1531.0841,1521.8604,0.21629441
96,1531.0841,1521.8604,43.249355,98,1407.441,1416.6648,0.78370559
80,1561.442,1549.0157,46.073956,94,1470.7167,1483.1429,0.48665589
94,1470.7167,1483.1429,39.191509,80,1561.442,1549.0157,0.51334411
105,1440.9569,1468.3502,37.646152,89,1573.9327,1546.5394,0.20732647
89,1573.9327,1546.5394,45.817982,105,1440.9569,1468.3502,0.79267353
102,1457.631,1461.1219,36.894238,94,1343.0382,1339.5472,0.77474403
94,1343.0382,1339.5472,25.019825,102,1457.631,1461.1219,0.22525597
90,1445.5907,1453.7893,36.134308,84,1561.7683,1553.5697,0.47673535
84,1561.7683,1553.5697,46.543629,90,1445.5907,1453.7893,0.52326465
113,1500.6053,1512.0387,42.221008,102,1410.9418,1399.5084,0.48512906
102,1410.9418,1399.5084,30.646355,113,1500.6053,1512.0387,0.51487094
82,1656.5659,1638.6315,54.924603,92,1575.6987,1593.6332,0.73907286
92,1575.6987,1593.6332,50.598885,82,1656.5659,1638.6315,0.26092714
161,1604.7203,1610.4666,52.250179,157,1479.3242,1473.578,0.53648299
157,1479.3242,1473.578,38.191422,161,1604.7203,1610.4666,0.46351701
91,1529.9012,1522.5339,43.319794,93,1497.6088,1504.9761,0.6816873
93,1497.6088,1504.9761,41.480511,91,1529.9012,1522.5339,0.3183127
116,1610.4666,1615.1747,52.70533,111,1411.3014,1406.5933,0.63895714
111,1411.3014,1406.5933,31.345253,116,1610.4666,1615.1747,0.36104289
62,1383.8016,1367.196,27.544886,92,1553.5697,1570.1753,0.40092385
92,1553.5697,1570.1753,48.242855,62,1383.8016,1367.196,0.59907615
93,1561.6792,1563.6577,47.578629,90,1431.0834,1429.1049,0.79041296
90,1431.0834,1429.1049,33.603813,93,1561.6792,1563.6577,0.20958704
123,1521.8604,1530.5477,44.156624,107,1504.9761,1496.2887,0.66213876
107,1504.9761,1496.2887,40.569283,123,1521.8604,1530.5477,0.33786124
108,1483.1429,1487.1926,39.615654,95,1339.5472,1335.4976,0.8025406
95,1339.5472,1335.4976,24.661024,108,1483.1429,1487.1926,0.1974594
106,1546.5394,1550.4509,46.222126,95,1416.6648,1412.7533,0.78972435
95,1416.6648,1412.7533,31.957806,106,1546.5394,1550.4509,0.21027565
94,1503.1312,1496.9635,40.640057,100,1461.1219,1467.2897,0.41731107
100,1461.1219,1467.2897,37.535675,94,1503.1312,1496.9635,0.58268893
103,1550.6144,1542.2996,45.378838,110,1453.7893,1462.1041,0.49543107
110,1453.7893,1462.1041,36.996254,103,1550.6144,1542.2996,0.50456893
83,1549.0157,1541.3522,45.280567,87,1593.6332,1601.2968,0.57903367
87,1593.6332,1601.2968,51.355129,83,1549.0157,1541.3522,0.42096633
98,1426.0139,1411.8508,31.867792,113,1512.0387,1526.2018,0.52010113
113,1512.0387,1526.2018,43.703087,98,1426.0139,1411.8508,0.47989887
82,1543.7578,1535.8617,44.710117,111,1665.7317,1673.6278,0.21792763
111,1665.7317,1673.6278,58.06815,82,1543.7578,1535.8617,0.78207237
94,1477.7043,1488.1766,39.718761,74,1468.3502,1457.8779,0.65237451
74,1468.3502,1457.8779,36.557655,94,1477.7043,1488.1766,0.34762549
81,1563.6577,1544.8175,45.639763,91,1462.1041,1480.9443,0.76137555
91,1462.1041,1480.9443,38.961391,81,1563.6577,1544.8175,0.23862445
75,1487.1926,1474.9215,38.331718,107,1534.9244,1547.1956,0.29934633
107,1534.9244,1547.1956,45.885841,75,1487.1926,1474.9215,0.70065367
